qid,query,item_id,user_id,ori_rating,ori_review,data_source,prompt,ability,reward_model,extra_info
160,I'm looking for a bright and long-lasting headlamp for my camping trips. Can you recommend one that can provide enough light for at least two nights and has a rechargeable feature?,B0C5WTV2XH,AHJWUU5KD24FLBDHMCLSI6FBMCWA,5,These worked out great on our recent trip. They were bright and the charge lasted long enough to get us through 2 nights of camping,amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for a bright and long-lasting headlamp for my camping trips. Can you recommend one that can provide enough light for at least two nights and has a rechargeable feature?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B0C5WTV2XH'}, 'style': 'rule'}","{'index': 10, 'split': 'train'}"
1862,"I'm looking for hiking poles that are easy to adjust and can handle steep inclines, especially for rainy conditions. I want a comfortable grip, and it would be great if they can collapse to fit in my suitcase. Can you tell me if these poles would work well for a challenging hike, like the one I did to Tiger's Nest in Bhutan?",B0B5B2BF5Y,AF3FGFHQUFGNZQ67FSRUSSYBAHBQ,5,"Took this on a recent trip to Nepal and Bhutan.  Would not have been able to make the hike up to Tiger's Nest without it.  I only needed to use one of the poles.  They are easy to adjust, once you practice it a couple times.  Then you can adjust it quickly as you go up and down steep inclines.  During parts of the trek it rained the entire hike-the rubber feet made the slippery downhill climb much safer.  It has a good comfortable grip-didn't need to use the compass so don't know how accurate it is.  It retracts and I was able to fit it diagonally in my 24inch suitcase.  Probably would not fit in carry-on luggage.",amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for hiking poles that are easy to adjust and can handle steep inclines, especially for rainy conditions. I want a comfortable grip, and it would be great if they can collapse to fit in my suitcase. Can you tell me if these poles would work well for a challenging hike, like the one I did to Tiger\'s Nest in Bhutan?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B0B5B2BF5Y'}, 'style': 'rule'}","{'index': 11, 'split': 'train'}"
16304,I'm looking for a kayak cover that fits well and can be securely hung on outdoor j hooks. How durable is it against different weather conditions over time?,B01LEMVQLY,AFDRBKMH2BC4M2O7SVWPGF6ORX5A,5,Great fit. Kayaks are hung on j hooks outside. These slip over the kayaks and the hooks. Time will tell how they hold up to the weather.,amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for a kayak cover that fits well and can be securely hung on outdoor j hooks. How durable is it against different weather conditions over time?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B01LEMVQLY'}, 'style': 'rule'}","{'index': 12, 'split': 'train'}"
14152,I'm looking for a backpack suitable for a one or two-day camping trip that has adjustable straps to accommodate a growing child. Can you recommend one that is solidly built and high quality?,B0BCJ7WK5Q,AHGV3TIGUUHQDUFE4K2AFUVN3YQA,5,"Get pack for a one or two day camping trip.  This also has an adjustable height on the straps to allow it to grow with a child's torso.  Very solid, high quality construction.",amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for a backpack suitable for a one or two-day camping trip that has adjustable straps to accommodate a growing child. Can you recommend one that is solidly built and high quality?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B0BCJ7WK5Q'}, 'style': 'rule'}","{'index': 13, 'split': 'train'}"
4064,"I'm looking for a water bottle that allows me to drink clean, filtered water while traveling, as I want to avoid disposable plastic bottles and the chemicals they contain. I currently use a high-quality undersink filter at home, but I need something convenient for on-the-go use that can still ensure the water I drink, especially for my tea and coffee, is free from harmful substances. Does this product meet those needs?",B00265MBSG,AHQ5B2HZHN25USLHVRB5WPPL4RXA,5,I've been avoiding water in disposable bottles for over 15 years- why would you want to drink plasticizers?<br />Since we have a high-quality undersink filter at home we use this when traveling only to avoid those disposable bottles and their chemicals getting into our morning tea and coffee.,amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for a water bottle that allows me to drink clean, filtered water while traveling, as I want to avoid disposable plastic bottles and the chemicals they contain. I currently use a high-quality undersink filter at home, but I need something convenient for on-the-go use that can still ensure the water I drink, especially for my tea and coffee, is free from harmful substances. Does this product meet those needs?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B00265MBSG'}, 'style': 'rule'}","{'index': 14, 'split': 'train'}"
18925,I'm looking for a cute and durable backpack that I can take on cruises for excursions. It needs to be well-made and reasonably priced. Do you have any recommendations? ,B08CC2XXLY,AEYFXEFUOMWR3UNSCPGZOJCXZEEQ,5,This is a cute little backpack. I like to take it with me when I am on a cruise and go on an excursion. It is durable and well made. Can't beat it for the price.,amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for a cute and durable backpack that I can take on cruises for excursions. It needs to be well-made and reasonably priced. Do you have any recommendations? ```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B08CC2XXLY'}, 'style': 'rule'}","{'index': 15, 'split': 'train'}"
12675,"I'm looking for a tennis grip that works well in hot weather and doesn't hold onto sweat. I've tried other grips but found them to be too absorbent. How does this grip perform in high temperatures, and is it easy to replace during a match?",B01LY3FY4J,AG232W2DM5HHO6A4TWFKVY2PW5XQ,5,"I always use Tourna Grip on my tennis rackets. I tried the other wrap, but it seems to hold sweat like a sponge. This grip lasts about two sets when the weather is extremely hot, and is easy to replace at the court.. I would recommend.",amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for a tennis grip that works well in hot weather and doesn\'t hold onto sweat. I\'ve tried other grips but found them to be too absorbent. How does this grip perform in high temperatures, and is it easy to replace during a match?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B01LY3FY4J'}, 'style': 'rule'}","{'index': 16, 'split': 'train'}"
9077,"I'm looking for a bike lock that fits well with my women's small hybrid bike. I need something that is heavy-duty and provides good security, as I want to ensure my bike remains safe from theft. Are there any locks that come with multiple keys and have a nice appearance without scratching easily?",B00LOABKFO,AFYCCEUI6Y6IHAZG7ZMYP4PRLJMA,5,"I've been using this lock for a month and my bike hasn't  been stolen, so I'd say its working! The colors look really nice and don't scratch easily. This lock is a good fit for my women's sz small hybrid bike and doesn't leave a lot of room for thieves to work with. The lock itself it fairly heavy  (understandably) and comes with 2 sets of keys that you can register for free.",amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for a bike lock that fits well with my women\'s small hybrid bike. I need something that is heavy-duty and provides good security, as I want to ensure my bike remains safe from theft. Are there any locks that come with multiple keys and have a nice appearance without scratching easily?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B00LOABKFO'}, 'style': 'rule'}","{'index': 17, 'split': 'train'}"
5387,"Is this sleeping bag spacious enough for two people? I'm 6'1"" and I'm looking for a sleeping bag that accommodates both me and my wife comfortably while camping.",B09V71SQRJ,AEFVTAIH47NZYLUSXO3KHMIMLVJQ,5,Very good quality and big enough for two easily. I am 6'1&#34; and my wife and I had plenty of room.,amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```Is this sleeping bag spacious enough for two people? I\'m 6\'1"" and I\'m looking for a sleeping bag that accommodates both me and my wife comfortably while camping.```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B09V71SQRJ'}, 'style': 'rule'}","{'index': 18, 'split': 'train'}"
10742,I'm looking for exercise equipment that can enhance my home gym setup. Does anyone have recommendations for attachments that can be used with a treadmill frame for pulling exercises?,B0C77F8RD7,AHXADU7KNCQEXCF2XAWYAZDGMVRA,5,Works well - augments my home gym.  Attached to my treadmill frame in several places I’m able to do many pulling exercises.,amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for exercise equipment that can enhance my home gym setup. Does anyone have recommendations for attachments that can be used with a treadmill frame for pulling exercises?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B0C77F8RD7'}, 'style': 'rule'}","{'index': 19, 'split': 'train'}"
19380,"I'm a fan of Magpul products and I'm looking for a sling attachment that is easy to install on MOE furniture. I've seen some designs that look good, but I want to know how it performs in the field. Can anyone share their experiences with this attachment?",B005QNPLI2,AHH7LI25GLT4V23IWUOMIYI5OSUA,5,Put it on but never field tested it - looks good though. Easy to install on MOE furniture and nice design.,amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m a fan of Magpul products and I\'m looking for a sling attachment that is easy to install on MOE furniture. I\'ve seen some designs that look good, but I want to know how it performs in the field. Can anyone share their experiences with this attachment?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B005QNPLI2'}, 'style': 'rule'}","{'index': 20, 'split': 'train'}"
15414,"I'm looking for pickleballs that perform well outdoors, especially in windy conditions. I've been using another brand for years, but I've heard these Franklins are a bit heavier and might be a better choice. Can anyone confirm how they compare, particularly in terms of stability and playability in outdoor settings?",B09H3Z8PJL,AF7N3BOA6HKVNC2RM5ZOU7IL73MA,5,we used the onyx for years and they are good balls. but these franklins are a bit heavier and are my choice in any kind of outdoor wind.,amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for pickleballs that perform well outdoors, especially in windy conditions. I\'ve been using another brand for years, but I\'ve heard these Franklins are a bit heavier and might be a better choice. Can anyone confirm how they compare, particularly in terms of stability and playability in outdoor settings?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B09H3Z8PJL'}, 'style': 'rule'}","{'index': 21, 'split': 'train'}"
18007,"I'm looking for a spoke tension meter that works well for my e-bike. I want to ensure that it provides consistent tension across all the spokes without worrying too much about calibration, as I've read that some tools require it for perfect accuracy. Can you recommend a reliable tool that meets these needs?",B07YQQQC8L,AHZQLUXEQOVWFZXKBJXN3GI6KNJA,5,"I'm using this for an e-Bike. I was concerned about calibration after other reviews. This one works great, no problems. The absolute tension may be critical for racing bikes, but for my e-bike I was mostly concerned with getting consistent tension in all the spokes.<br /><br />(note that even the Park Tools $$$ version requires calibration if you need perfect accuracy)<br /><br />This thing worked great!",amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for a spoke tension meter that works well for my e-bike. I want to ensure that it provides consistent tension across all the spokes without worrying too much about calibration, as I\'ve read that some tools require it for perfect accuracy. Can you recommend a reliable tool that meets these needs?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B07YQQQC8L'}, 'style': 'rule'}","{'index': 22, 'split': 'train'}"
